warehouse_id,region,product_id,quantity,transport_cost,transit_time_days,meets_service_target
GUT930,South of  USA ,835,49.0,1759.2815192443259,4,False
GUT930,South of  USA ,885,25.0,897.5926118593499,4,False
GUT930,South of  USA ,886,16.0,574.4592715899839,4,False
GUT930,South of  USA ,893,35.0,1256.6296566030899,4,False
GUT930,South of  USA ,897,43.0,1543.8592923980818,4,False
GUT930,South of  USA ,905,45.0,1615.6667013468298,4,False
GUT930,South of  USA ,906,22.0,789.881498436228,4,False
GUT930,South of  USA ,917,12.0,430.84445369248795,4,False
GUT930,South of  USA ,924,15.0,538.55556711561,4,False
GUT930,South of  USA ,926,57.0,2046.5111550393178,4,False
GUT930,South of  USA ,977,47.0,1687.4741102955777,4,False
GUT930,South of  USA ,1014,1837.0,65955.10511942503,4,False
GUT930,South of  USA ,1073,509.0,18274.985577456362,4,False
GUT930,Southeast Asia,37,43.0,1032.9918012600776,3,True
GUT930,Southeast Asia,44,64.0,1537.476169317325,3,True
GUT930,Southeast Asia,93,43.0,1032.9918012600776,3,True
GUT930,Southeast Asia,116,78.0,1873.7990813554898,3,True
GUT930,Southeast Asia,134,77.0,1849.7760162099066,3,True
GUT930,Southeast Asia,135,63.0,1513.4531041717419,3,True
GUT930,Southeast Asia,172,63.0,1513.4531041717419,3,True
GUT930,Southeast Asia,235,52.0,1249.1993875703265,3,True
GUT930,Southeast Asia,249,43.0,1032.9918012600776,3,True
GUT930,Southeast Asia,273,67.0,1609.5453647540746,3,True
GUT930,Southeast Asia,276,95.0,2282.1911888304044,3,True
GUT930,Southeast Asia,278,42.0,1008.9687361144945,3,True
GUT930,Southeast Asia,282,57.0,1369.3147132982426,3,True
GUT930,Southeast Asia,365,4784.0,114926.34365647004,3,True
GUT930,Southeast Asia,564,88.0,2114.029732811322,3,True
GUT930,Southeast Asia,565,78.0,1873.7990813554898,3,True
GUT930,Southeast Asia,567,81.0,1945.8682767922394,3,True
GUT930,Southeast Asia,572,47.0,1129.0840618424106,3,True
GUT930,Southeast Asia,642,64.0,1537.476169317325,3,True
GUT930,Southeast Asia,703,68.0,1633.5684298996578,3,True
GUT930,Southeast Asia,728,42.0,1008.9687361144945,3,True
GUT930,Southeast Asia,771,56.0,1345.2916481526595,3,True
GUT930,Southeast Asia,778,47.0,1129.0840618424106,3,True
GUT930,Southeast Asia,792,83.0,1993.9144070834059,3,True
GUT930,Southeast Asia,793,60.0,1441.3839087349922,3,True
GUT930,Southeast Asia,797,40.0,960.9226058233281,3,True
GUT930,Southeast Asia,804,56.0,1345.2916481526595,3,True
GUT930,Southeast Asia,810,54.0,1297.245517861493,3,True
GUT930,Southeast Asia,818,66.0,1585.5222996084915,3,True
GUT930,Southeast Asia,821,68.0,1633.5684298996578,3,True
GUT930,Southeast Asia,822,75.0,1801.7298859187401,3,True
GUT930,Southeast Asia,823,98.0,2354.2603842671538,3,True
GUT930,Southeast Asia,825,106.0,2546.4449054318197,3,True
GUT930,Southeast Asia,828,80.0,1921.8452116466563,3,True
GUT930,Southeast Asia,835,53.0,1273.2224527159099,3,True
GUT930,Southeast Asia,885,43.0,1032.9918012600776,3,True
GUT930,Southeast Asia,886,83.0,1993.9144070834059,3,True
GUT930,Southeast Asia,893,66.0,1585.5222996084915,3,True
GUT930,Southeast Asia,897,74.0,1777.706820773157,3,True
GUT930,Southeast Asia,905,83.0,1993.9144070834059,3,True
GUT930,Southeast Asia,906,81.0,1945.8682767922394,3,True
GUT930,Southeast Asia,917,64.0,1537.476169317325,3,True
GUT930,Southeast Asia,924,47.0,1129.0840618424106,3,True
GUT930,Southeast Asia,926,84.0,2017.937472228989,3,True
GUT930,Southeast Asia,977,52.0,1249.1993875703265,3,True
GUT930,Southeast Asia,1004,1169.0,28082.963155186764,3,True
GUT930,Southeast Asia,1014,3865.0,92849.14678767908,3,True
GUT930,Southeast Asia,1073,959.0,23038.11947461429,3,True
GUT930,Southeast Asia,1346,47.0,1129.0840618424106,3,True
GUT930,Southeast Asia,1347,53.0,1273.2224527159099,3,True
GUT930,Southeast Asia,1348,43.0,1032.9918012600776,3,True
GUT930,Southeast Asia,1349,16.0,384.36904232933125,3,True
GUT930,Southeast Asia,1350,94.0,2258.1681236848212,3,True
GUT930,Southeast Asia,1351,49.0,1177.1301921335769,3,True
GUT930,Southeast Asia,1352,80.0,1921.8452116466563,3,True
GUT930,Southeast Asia,1353,101.0,2426.3295797039036,3,True
GUT930,Southeast Asia,1354,106.0,2546.4449054318197,3,True
GUT930,Southeast Asia,1355,177.0,4252.082530768227,3,True
GUT930,Southeast Asia,1356,163.0,3915.759618730062,3,True
GUT930,Southeast Asia,1357,75.0,1801.7298859187401,3,True
GUT930,Southeast Asia,1358,156.0,3747.5981627109795,3,True
GUT930,Southeast Asia,1359,198.0,4756.566898825474,3,True
GUT930,Southeast Asia,1360,151.0,3627.482836983064,3,True
GUT930,Southeast Asia,1361,280.0,6726.458240763297,3,True
GUT930,Southeast Asia,1362,353.0,8480.14199639087,3,True
GUT930,Southeast Asia,1363,310.0,7447.150195130793,3,True
GUT930,Southern Africa,37,21.0,845.6833269677815,4,False
GUT930,Southern Africa,44,14.0,563.7888846451876,4,False
GUT930,Southern Africa,93,2.0,80.5412692350268,4,False
GUT930,Southern Africa,116,9.0,362.4357115576206,4,False
GUT930,Southern Africa,134,8.0,322.1650769401072,4,False
GUT930,Southern Africa,172,12.0,483.24761541016085,4,False
GUT930,Southern Africa,235,4.0,161.0825384700536,4,False
GUT930,Southern Africa,249,16.0,644.3301538802144,4,False
GUT930,Southern Africa,273,7.0,281.8944423225938,4,False
GUT930,Southern Africa,276,7.0,281.8944423225938,4,False
GUT930,Southern Africa,278,9.0,362.4357115576206,4,False
GUT930,Southern Africa,365,603.0,24283.19267436058,4,False
GUT930,Southern Africa,564,5.0,201.353173087567,4,False
GUT930,Southern Africa,565,23.0,926.2245962028082,4,False
GUT930,Southern Africa,567,21.0,845.6833269677815,4,False
GUT930,Southern Africa,572,9.0,362.4357115576206,4,False
GUT930,Southern Africa,642,11.0,442.9769807926474,4,False
GUT930,Southern Africa,703,9.0,362.4357115576206,4,False
GUT930,Southern Africa,728,7.0,281.8944423225938,4,False
GUT930,Southern Africa,771,12.0,483.24761541016085,4,False
GUT930,Southern Africa,778,15.0,604.059519262701,4,False
GUT930,Southern Africa,792,16.0,644.3301538802144,4,False
GUT930,Southern Africa,793,11.0,442.9769807926474,4,False
GUT930,Southern Africa,810,14.0,563.7888846451876,4,False
GUT930,Southern Africa,818,22.0,885.9539615852948,4,False
GUT930,Southern Africa,821,5.0,201.353173087567,4,False
GUT930,Southern Africa,822,7.0,281.8944423225938,4,False
GUT930,Southern Africa,823,14.0,563.7888846451876,4,False
GUT930,Southern Africa,825,5.0,201.353173087567,4,False
GUT930,Southern Africa,828,14.0,563.7888846451876,4,False
GUT930,Southern Africa,835,21.0,845.6833269677815,4,False
GUT930,Southern Africa,885,8.0,322.1650769401072,4,False
GUT930,Southern Africa,886,12.0,483.24761541016085,4,False
GUT930,Southern Africa,893,15.0,604.059519262701,4,False
GUT930,Southern Africa,897,14.0,563.7888846451876,4,False
GUT930,Southern Africa,905,14.0,563.7888846451876,4,False
GUT930,Southern Africa,906,18.0,724.8714231152412,4,False
GUT930,Southern Africa,917,16.0,644.3301538802144,4,False
GUT930,Southern Africa,924,7.0,281.8944423225938,4,False
GUT930,Southern Africa,926,21.0,845.6833269677815,4,False
GUT930,Southern Africa,977,7.0,281.8944423225938,4,False
GUT930,Southern Africa,1014,530.0,21343.436347282102,4,False
GUT930,Southern Africa,1073,133.0,5355.994404129282,4,False
GUT930,Southern Europe,364,11.0,876.1052708472857,8,False
GUT930,Southern Europe,845,9.0,716.8134034205065,8,False
GUT930,Southern Europe,982,5.0,398.229668566948,8,False
GUT930,Southern Europe,1014,3828.0,304884.63425485545,8,False
GUT930,US Center ,1014,2791.0,139780.42516534217,5,False
GUT930,West Africa,1014,1785.0,80024.6014719577,5,False
GUT930,West Asia,1014,2811.0,196750.76883746407,7,False
GUT930,Western Europe,24,95.0,2341.484630156265,3,True
GUT930,Western Europe,35,36.0,887.2994387960584,3,True
GUT930,Western Europe,37,98.0,2415.426250055937,3,True
GUT930,Western Europe,44,122.0,3006.9592092533094,3,True
GUT930,Western Europe,58,19.0,468.29692603125307,3,True
GUT930,Western Europe,61,30.0,739.4161989967154,3,True
GUT930,Western Europe,78,63.0,1552.7740178931022,3,True
GUT930,Western Europe,93,85.0,2095.012563824027,3,True
GUT930,Western Europe,116,121.0,2982.3120026200854,3,True
GUT930,Western Europe,127,28.0,690.1217857302677,3,True
GUT930,Western Europe,134,140.0,3450.6089286513384,3,True
GUT930,Western Europe,135,149.0,3672.433788350353,3,True
GUT930,Western Europe,172,171.0,4214.6723342812775,3,True
GUT930,Western Europe,191,2904.0,71575.48806288205,3,True
GUT930,Western Europe,203,30.0,739.4161989967154,3,True
GUT930,Western Europe,208,9.0,221.8248596990146,3,True
GUT930,Western Europe,216,39.0,961.24105869573,3,True
GUT930,Western Europe,235,133.0,3278.0784822187716,3,True
GUT930,Western Europe,249,88.0,2168.9541837236984,3,True
GUT930,Western Europe,251,75.0,1848.5404974917883,3,True
GUT930,Western Europe,258,112.0,2760.4871429210707,3,True
GUT930,Western Europe,273,87.0,2144.3069770904744,3,True
GUT930,Western Europe,276,147.0,3623.139375083905,3,True
GUT930,Western Europe,278,139.0,3425.9617220181144,3,True
GUT930,Western Europe,282,137.0,3376.667308751667,3,True
GUT930,Western Europe,295,111.0,2735.8399362878467,3,True
GUT930,Western Europe,303,28.0,690.1217857302677,3,True
GUT930,Western Europe,305,35.0,862.6522321628346,3,True
GUT930,Western Europe,306,113.0,2785.1343495542947,3,True
GUT930,Western Europe,311,23.0,566.8857525641484,3,True
GUT930,Western Europe,359,90.0,2218.2485969901463,3,True
GUT930,Western Europe,364,32.0,788.7106122631631,3,True
GUT930,Western Europe,365,15413.0,379887.39583787916,3,True
GUT930,Western Europe,403,3744.0,92279.14163479008,3,True
GUT930,Western Europe,502,2724.0,67138.99086890176,3,True
GUT930,Western Europe,564,115.0,2834.428762820742,3,True
GUT930,Western Europe,565,136.0,3352.020102118443,3,True
GUT930,Western Europe,567,92.0,2267.543010256594,3,True
GUT930,Western Europe,572,182.0,4485.79160724674,3,True
GUT930,Western Europe,625,26.0,640.82737246382,3,True
GUT930,Western Europe,627,5676.0,139897.54485017856,3,True
GUT930,Western Europe,642,151.0,3721.7282016168006,3,True
GUT930,Western Europe,646,116.0,2859.075969453966,3,True
GUT930,Western Europe,647,28.0,690.1217857302677,3,True
GUT930,Western Europe,652,22.0,542.2385459309246,3,True
GUT930,Western Europe,666,47.0,1158.4187117615206,3,True
GUT930,Western Europe,671,36.0,887.2994387960584,3,True
GUT930,Western Europe,677,112.0,2760.4871429210707,3,True
GUT930,Western Europe,691,85.0,2095.012563824027,3,True
GUT930,Western Europe,703,173.0,4263.966747547725,3,True
GUT930,Western Europe,715,36.0,887.2994387960584,3,True
GUT930,Western Europe,724,136.0,3352.020102118443,3,True
GUT930,Western Europe,728,140.0,3450.6089286513384,3,True
GUT930,Western Europe,730,66.0,1626.7156377927738,3,True
GUT930,Western Europe,768,25.0,616.1801658305961,3,True
GUT930,Western Europe,771,99.0,2440.0734566891606,3,True
GUT930,Western Europe,773,28.0,690.1217857302677,3,True
GUT930,Western Europe,777,78.0,1922.48211739146,3,True
GUT930,Western Europe,778,108.0,2661.8983163881753,3,True
GUT930,Western Europe,786,30.0,739.4161989967154,3,True
GUT930,Western Europe,792,121.0,2982.3120026200854,3,True
GUT930,Western Europe,793,150.0,3697.0809949835766,3,True
GUT930,Western Europe,797,125.0,3080.900829152981,3,True
GUT930,Western Europe,804,122.0,3006.9592092533094,3,True
GUT930,Western Europe,810,121.0,2982.3120026200854,3,True
GUT930,Western Europe,818,112.0,2760.4871429210707,3,True
GUT930,Western Europe,821,125.0,3080.900829152981,3,True
GUT930,Western Europe,822,109.0,2686.5455230213993,3,True
GUT930,Western Europe,823,126.0,3105.5480357862043,3,True
GUT930,Western Europe,825,80.0,1971.7765306579076,3,True
GUT930,Western Europe,828,132.0,3253.4312755855476,3,True
GUT930,Western Europe,835,177.0,4362.55557408062,3,True
GUT930,Western Europe,845,28.0,690.1217857302677,3,True
GUT930,Western Europe,885,126.0,3105.5480357862043,3,True
GUT930,Western Europe,886,99.0,2440.0734566891606,3,True
GUT930,Western Europe,893,180.0,4436.497193980293,3,True
GUT930,Western Europe,897,106.0,2612.603903121728,3,True
GUT930,Western Europe,905,151.0,3721.7282016168006,3,True
GUT930,Western Europe,906,113.0,2785.1343495542947,3,True
GUT930,Western Europe,917,98.0,2415.426250055937,3,True
GUT930,Western Europe,924,116.0,2859.075969453966,3,True
GUT930,Western Europe,926,122.0,3006.9592092533094,3,True
GUT930,Western Europe,957,1488.0,36675.043470237084,3,True
GUT930,Western Europe,977,129.0,3179.489655685876,3,True
GUT930,Western Europe,981,85.0,2095.012563824027,3,True
GUT930,Western Europe,982,30.0,739.4161989967154,3,True
GUT930,Western Europe,1004,1663.0,40988.30463105126,3,True
GUT930,Western Europe,1014,11472.0,282752.75449634396,3,True
GUT930,Western Europe,1059,33.0,813.3578188963869,3,True
GUT930,Western Europe,1073,3285.0,80966.07379014033,3,True
GUT930,Western Europe,1346,298.0,7344.867576700706,3,True
GUT930,Western Europe,1347,49.0,1207.7131250279685,3,True
GUT930,Western Europe,1348,95.0,2341.484630156265,3,True
GUT930,Western Europe,1349,450.0,11091.24298495073,3,True
GUT930,Western Europe,1350,446.0,10992.654158417836,3,True
GUT930,Western Europe,1351,285.0,7024.453890468796,3,True
GUT930,Western Europe,1352,218.0,5373.091046042799,3,True
GUT930,Western Europe,1353,175.0,4313.261160814173,3,True
GUT930,Western Europe,1354,164.0,4042.1418878487107,3,True
AXW291,Canada,191,344.0,11280.646003170357,3,True
AXW291,Canada,403,170.0,5574.737850403956,3,True
AXW291,Canada,1004,97.0,3180.8798322893163,3,True
AXW291,Caribbean,403,715.0,56820.68784104982,8,False
AXW291,Central America,35,22.0,842.9795200334132,4,False
AXW291,Central America,37,184.0,7050.374167552183,4,False
AXW291,Central America,44,201.0,7701.767433032548,4,False
AXW291,Central America,78,85.0,3256.966327401824,4,False
AXW291,Central America,93,258.0,9885.850734937301,4,False
AXW291,Central America,116,188.0,7203.6431711946225,4,False
AXW291,Central America,134,184.0,7050.374167552183,4,False
AXW291,Central America,135,171.0,6552.249905714258,4,False
AXW291,Central America,172,191.0,7318.594923926452,4,False
AXW291,Central America,191,8496.0,325543.36373653996,4,False
AXW291,Central America,235,170.0,6513.932654803648,4,False
AXW291,Central America,249,188.0,7203.6431711946225,4,False
AXW291,Central America,258,37.0,1417.7382836925588,4,False
AXW291,Central America,273,173.0,6628.884407535477,4,False
AXW291,Central America,276,164.0,6284.02914933999,4,False
AXW291,Central America,278,220.0,8429.795200334132,4,False
AXW291,Central America,282,170.0,6513.932654803648,4,False
AXW291,Central America,295,39.0,1494.3727855137781,4,False
AXW291,Central America,403,5093.0,195149.75888773517,4,False
AXW291,Central America,564,173.0,6628.884407535477,4,False
AXW291,Central America,565,218.0,8353.160698512913,4,False
AXW291,Central America,567,209.0,8008.3054403174265,4,False
AXW291,Central America,572,209.0,8008.3054403174265,4,False
AXW291,Central America,625,21.0,804.6622691228035,4,False
AXW291,Central America,627,7636.0,292590.52795341564,4,False
AXW291,Central America,642,170.0,6513.932654803648,4,False
AXW291,Central America,703,173.0,6628.884407535477,4,False
AXW291,Central America,715,19.0,728.0277673015842,4,False
AXW291,Central America,771,187.0,7165.325920284013,4,False
AXW291,Central America,778,161.0,6169.077396608161,4,False
AXW291,Central America,786,21.0,804.6622691228035,4,False
AXW291,Central America,810,150.0,5747.587636591454,4,False
AXW291,Central America,818,209.0,8008.3054403174265,4,False
AXW291,Central America,821,180.0,6897.105163909745,4,False
AXW291,Central America,823,204.0,7816.7191857643775,4,False
AXW291,Central America,825,150.0,5747.587636591454,4,False
AXW291,Central America,828,173.0,6628.884407535477,4,False
AXW291,Central America,835,215.0,8238.208945781083,4,False
AXW291,Central America,858,18.0,689.7105163909745,4,False
AXW291,Central America,885,188.0,7203.6431711946225,4,False
AXW291,Central America,886,253.0,9694.264480384252,4,False
AXW291,Central America,893,208.0,7969.988189406817,4,False
AXW291,Central America,897,128.0,4904.608116558041,4,False
AXW291,Central America,906,150.0,5747.587636591454,4,False
AXW291,Central America,917,211.0,8084.939942138645,4,False
AXW291,Central America,926,157.0,6015.808392965722,4,False
AXW291,Central America,957,611.0,23411.840306382524,4,False
AXW291,Central America,977,244.0,9349.409222188766,4,False
AXW291,Central America,1073,3617.0,138593.49654367525,4,False
AXW291,Eastern Asia,191,1777.0,54524.52124709528,3,True
AXW291,Eastern Asia,365,3192.0,97941.62736113007,3,True
AXW291,Eastern Asia,403,1129.0,34641.634489572636,3,True
AXW291,Eastern Asia,502,2388.0,73272.11971753716,3,True
AXW291,Eastern Asia,1004,879.0,26970.76768497285,3,True
AXW291,Eastern Asia,1014,2991.0,91774.25045023185,3,True
AXW291,Eastern Asia,1352,26.0,797.7701476783777,3,True
