warehouse_id,region,product_id,quantity,transport_cost,transit_time_days,meets_service_target
GUT930,South Asia,1073,821.0,23290.76727044991,4,False
GUT930,South Asia,1346,21.0,595.7443516193034,4,False
GUT930,South Asia,1347,22.0,624.1131302678416,4,False
GUT930,South Asia,1348,33.0,936.1696954017625,4,False
GUT930,South Asia,1349,4.0,113.47511459415303,4,False
GUT930,South Asia,1350,29.0,822.6945808076094,4,False
GUT930,South Asia,1351,19.0,539.0067943222268,4,False
GUT930,South Asia,1352,45.0,1276.5950391842216,4,False
GUT930,South Asia,1353,90.0,2553.190078368443,4,False
GUT930,South Asia,1354,64.0,1815.6018335064484,4,False
GUT930,South Asia,1355,121.0,3432.622216473129,4,False
GUT930,South Asia,1356,122.0,3460.9909951216673,4,False
GUT930,South Asia,1357,63.0,1787.2330548579102,4,False
GUT930,South Asia,1358,135.0,3829.785117552665,4,False
GUT930,South Asia,1359,106.0,3007.090536745055,4,False
GUT930,South Asia,1360,111.0,3148.9344299877466,4,False
GUT930,South Asia,1361,112.0,3177.3032086362846,4,False
GUT930,South Asia,1362,272.0,7716.3077924024055,4,False
GUT930,South Asia,1363,198.0,5617.018172410575,4,False
GUT930,South of  USA ,37,45.0,1175.0303282522398,4,False
GUT930,South of  USA ,44,28.0,731.1299820236159,4,False
GUT930,South of  USA ,93,18.0,470.01213130089593,4,False
GUT930,South of  USA ,116,30.0,783.3535521681599,4,False
GUT930,South of  USA ,134,54.0,1410.0363939026877,4,False
GUT930,South of  USA ,135,33.0,861.6889073849759,4,False
GUT930,South of  USA ,172,29.0,757.2417670958879,4,False
GUT930,South of  USA ,235,35.0,913.9124775295198,4,False
GUT930,South of  USA ,249,29.0,757.2417670958879,4,False
GUT930,South of  USA ,273,29.0,757.2417670958879,4,False
GUT930,South of  USA ,276,22.0,574.4592715899839,4,False
GUT930,South of  USA ,278,23.0,600.571056662256,4,False
GUT930,South of  USA ,282,39.0,1018.3596178186078,4,False
GUT930,South of  USA ,365,2435.0,63582.19665098231,4,False
GUT930,South of  USA ,564,45.0,1175.0303282522398,4,False
GUT930,South of  USA ,565,40.0,1044.4714028908797,4,False
GUT930,South of  USA ,567,25.0,652.7946268067999,4,False
GUT930,South of  USA ,572,43.0,1122.8067581076957,4,False
GUT930,South of  USA ,642,40.0,1044.4714028908797,4,False
GUT930,South of  USA ,703,23.0,600.571056662256,4,False
GUT930,South of  USA ,728,45.0,1175.0303282522398,4,False
GUT930,South of  USA ,771,52.0,1357.8128237581438,4,False
GUT930,South of  USA ,775,16.0,417.78856115635193,4,False
GUT930,South of  USA ,778,42.0,1096.6949730354238,4,False
GUT930,South of  USA ,792,28.0,731.1299820236159,4,False
GUT930,South of  USA ,793,36.0,940.0242626017919,4,False
GUT930,South of  USA ,797,42.0,1096.6949730354238,4,False
GUT930,South of  USA ,804,14.0,365.56499101180793,4,False
GUT930,South of  USA ,810,28.0,731.1299820236159,4,False
GUT930,South of  USA ,818,45.0,1175.0303282522398,4,False
GUT930,South of  USA ,821,26.0,678.9064118790719,4,False
GUT930,South of  USA ,822,32.0,835.5771223127039,4,False
GUT930,South of  USA ,823,32.0,835.5771223127039,4,False
GUT930,South of  USA ,825,36.0,940.0242626017919,4,False
GUT930,South of  USA ,828,49.0,1279.4774685413279,4,False
GUT930,South of  USA ,835,49.0,1279.4774685413279,4,False
GUT930,South of  USA ,885,25.0,652.7946268067999,4,False
GUT930,South of  USA ,886,16.0,417.78856115635193,4,False
GUT930,South of  USA ,893,35.0,913.9124775295198,4,False
GUT930,South of  USA ,897,43.0,1122.8067581076957,4,False
GUT930,South of  USA ,905,45.0,1175.0303282522398,4,False
GUT930,South of  USA ,906,22.0,574.4592715899839,4,False
GUT930,South of  USA ,917,12.0,313.34142086726393,4,False
GUT930,South of  USA ,924,15.0,391.67677608407996,4,False
GUT930,South of  USA ,926,57.0,1488.3717491195036,4,False
GUT930,South of  USA ,977,47.0,1227.2538983967838,4,False
GUT930,South of  USA ,1014,1837.0,47967.34917776366,4,False
GUT930,South of  USA ,1073,509.0,13290.898601786446,4,False
GUT930,Southeast Asia,37,43.0,751.2667645527838,3,True
GUT930,Southeast Asia,44,64.0,1118.1644867762363,3,True
GUT930,Southeast Asia,93,43.0,751.2667645527838,3,True
GUT930,Southeast Asia,116,78.0,1362.762968258538,3,True
GUT930,Southeast Asia,134,77.0,1345.2916481526593,3,True
GUT930,Southeast Asia,135,63.0,1100.6931666703576,3,True
GUT930,Southeast Asia,172,63.0,1100.6931666703576,3,True
GUT930,Southeast Asia,235,52.0,908.508645505692,3,True
GUT930,Southeast Asia,249,43.0,751.2667645527838,3,True
GUT930,Southeast Asia,273,67.0,1170.5784470938725,3,True
GUT930,Southeast Asia,276,95.0,1659.775410058476,3,True
GUT930,Southeast Asia,278,42.0,733.7954444469051,3,True
GUT930,Southeast Asia,282,57.0,995.8652460350855,3,True
GUT930,Southeast Asia,365,4784.0,83582.79538652366,3,True
GUT930,Southeast Asia,564,88.0,1537.476169317325,3,True
GUT930,Southeast Asia,565,78.0,1362.762968258538,3,True
GUT930,Southeast Asia,567,81.0,1415.176928576174,3,True
GUT930,Southeast Asia,572,47.0,821.1520449762986,3,True
GUT930,Southeast Asia,642,64.0,1118.1644867762363,3,True
GUT930,Southeast Asia,703,68.0,1188.0497671997512,3,True
GUT930,Southeast Asia,728,42.0,733.7954444469051,3,True
GUT930,Southeast Asia,771,56.0,978.3939259292068,3,True
GUT930,Southeast Asia,775,42.0,733.7954444469051,3,True
GUT930,Southeast Asia,778,47.0,821.1520449762986,3,True
GUT930,Southeast Asia,792,83.0,1450.1195687879315,3,True
GUT930,Southeast Asia,793,60.0,1048.2792063527215,3,True
GUT930,Southeast Asia,797,40.0,698.8528042351477,3,True
GUT930,Southeast Asia,804,56.0,978.3939259292068,3,True
GUT930,Southeast Asia,810,54.0,943.4512857174494,3,True
GUT930,Southeast Asia,818,66.0,1153.1071269879938,3,True
GUT930,Southeast Asia,821,68.0,1188.0497671997512,3,True
GUT930,Southeast Asia,822,75.0,1310.3490079409019,3,True
GUT930,Southeast Asia,823,98.0,1712.1893703761118,3,True
GUT930,Southeast Asia,825,106.0,1851.9599312231414,3,True
GUT930,Southeast Asia,828,80.0,1397.7056084702954,3,True
GUT930,Southeast Asia,835,53.0,925.9799656115707,3,True
GUT930,Southeast Asia,885,43.0,751.2667645527838,3,True
GUT930,Southeast Asia,886,83.0,1450.1195687879315,3,True
GUT930,Southeast Asia,893,66.0,1153.1071269879938,3,True
GUT930,Southeast Asia,897,74.0,1292.8776878350234,3,True
GUT930,Southeast Asia,905,83.0,1450.1195687879315,3,True
GUT930,Southeast Asia,906,81.0,1415.176928576174,3,True
GUT930,Southeast Asia,917,64.0,1118.1644867762363,3,True
GUT930,Southeast Asia,924,47.0,821.1520449762986,3,True
GUT930,Southeast Asia,926,84.0,1467.5908888938102,3,True
GUT930,Southeast Asia,977,52.0,908.508645505692,3,True
GUT930,Southeast Asia,1004,1169.0,20423.97320377219,3,True
GUT930,Southeast Asia,1014,3865.0,67526.65220922115,3,True
GUT930,Southeast Asia,1073,959.0,16754.995981537668,3,True
GUT930,Southeast Asia,1346,47.0,821.1520449762986,3,True
GUT930,Southeast Asia,1347,53.0,925.9799656115707,3,True
GUT930,Southeast Asia,1348,43.0,751.2667645527838,3,True
GUT930,Southeast Asia,1349,16.0,279.5411216940591,3,True
GUT930,Southeast Asia,1350,94.0,1642.3040899525972,3,True
GUT930,Southeast Asia,1351,49.0,856.0946851880559,3,True
GUT930,Southeast Asia,1352,80.0,1397.7056084702954,3,True
GUT930,Southeast Asia,1353,101.0,1764.603330693748,3,True
GUT930,Southeast Asia,1354,106.0,1851.9599312231414,3,True
GUT930,Southeast Asia,1355,177.0,3092.4236587405285,3,True
GUT930,Southeast Asia,1356,163.0,2847.825177258227,3,True
GUT930,Southeast Asia,1357,75.0,1310.3490079409019,3,True
GUT930,Southeast Asia,1358,156.0,2725.525936517076,3,True
GUT930,Southeast Asia,1359,198.0,3459.321380963981,3,True
GUT930,Southeast Asia,1360,151.0,2638.1693359876826,3,True
GUT930,Southeast Asia,1361,280.0,4891.969629646034,3,True
GUT930,Southeast Asia,1362,353.0,6167.3759973751785,3,True
GUT930,Southeast Asia,1363,310.0,5416.109232822395,3,True
GUT930,Southern Africa,37,21.0,615.042419612932,4,False
GUT930,Southern Africa,44,14.0,410.02827974195463,4,False
GUT930,Southern Africa,93,2.0,58.57546853456495,4,False
GUT930,Southern Africa,116,9.0,263.58960840554226,4,False
GUT930,Southern Africa,134,8.0,234.3018741382598,4,False
GUT930,Southern Africa,172,12.0,351.4528112073897,4,False
GUT930,Southern Africa,235,4.0,117.1509370691299,4,False
GUT930,Southern Africa,249,16.0,468.6037482765196,4,False
GUT930,Southern Africa,273,7.0,205.01413987097732,4,False
GUT930,Southern Africa,276,7.0,205.01413987097732,4,False
GUT930,Southern Africa,278,9.0,263.58960840554226,4,False
GUT930,Southern Africa,365,603.0,17660.50376317133,4,False
GUT930,Southern Africa,564,5.0,146.43867133641237,4,False
GUT930,Southern Africa,565,23.0,673.6178881474968,4,False
GUT930,Southern Africa,567,21.0,615.042419612932,4,False
GUT930,Southern Africa,572,9.0,263.58960840554226,4,False
GUT930,Southern Africa,642,11.0,322.1650769401072,4,False
GUT930,Southern Africa,703,9.0,263.58960840554226,4,False
GUT930,Southern Africa,728,7.0,205.01413987097732,4,False
GUT930,Southern Africa,771,12.0,351.4528112073897,4,False
GUT930,Southern Africa,778,15.0,439.3160140092371,4,False
GUT930,Southern Africa,792,16.0,468.6037482765196,4,False
GUT930,Southern Africa,793,11.0,322.1650769401072,4,False
GUT930,Southern Africa,810,14.0,410.02827974195463,4,False
GUT930,Southern Africa,818,22.0,644.3301538802144,4,False
GUT930,Southern Africa,821,5.0,146.43867133641237,4,False
GUT930,Southern Africa,822,7.0,205.01413987097732,4,False
GUT930,Southern Africa,823,14.0,410.02827974195463,4,False
GUT930,Southern Africa,825,5.0,146.43867133641237,4,False
GUT930,Southern Africa,828,14.0,410.02827974195463,4,False
GUT930,Southern Africa,835,21.0,615.042419612932,4,False
GUT930,Southern Africa,885,8.0,234.3018741382598,4,False
GUT930,Southern Africa,886,12.0,351.4528112073897,4,False
GUT930,Southern Africa,893,15.0,439.3160140092371,4,False
GUT930,Southern Africa,897,14.0,410.02827974195463,4,False
GUT930,Southern Africa,905,14.0,410.02827974195463,4,False
GUT930,Southern Africa,906,18.0,527.1792168110845,4,False
GUT930,Southern Africa,917,16.0,468.6037482765196,4,False
GUT930,Southern Africa,924,7.0,205.01413987097732,4,False
GUT930,Southern Africa,926,21.0,615.042419612932,4,False
GUT930,Southern Africa,977,7.0,205.01413987097732,4,False
GUT930,Southern Africa,1014,530.0,15522.49916165971,4,False
GUT930,Southern Africa,1073,133.0,3895.268657548569,4,False
GUT930,Southern Europe,203,5.0,289.62157713959857,8,False
GUT930,Southern Europe,364,11.0,637.1674697071169,8,False
GUT930,Southern Europe,647,14.0,810.940415990876,8,False
GUT930,Southern Europe,773,7.0,405.470207995438,8,False
GUT930,Southern Europe,982,5.0,289.62157713959857,8,False
GUT930,Southern Europe,1014,3828.0,221734.27945807666,8,False
GUT930,US Center ,1014,2791.0,101658.49102933976,5,False
GUT930,West Africa,1014,1785.0,58199.710161423776,5,False
GUT930,West Asia,1014,2811.0,143091.4682454284,7,False
GUT930,Western Europe,24,95.0,1702.89791284092,3,True
GUT930,Western Europe,35,36.0,645.3086827607697,3,True
GUT930,Western Europe,37,98.0,1756.6736364043177,3,True
GUT930,Western Europe,44,122.0,2186.8794249114976,3,True
GUT930,Western Europe,58,19.0,340.57958256818404,3,True
GUT930,Western Europe,61,30.0,537.7572356339748,3,True
GUT930,Western Europe,78,63.0,1129.290194831347,3,True
GUT930,Western Europe,93,85.0,1523.6455009629285,3,True
GUT930,Western Europe,116,121.0,2168.9541837236984,3,True
GUT930,Western Europe,127,28.0,501.90675325837645,3,True
GUT930,Western Europe,134,140.0,2509.5337662918823,3,True
GUT930,Western Europe,135,149.0,2670.8609369820747,3,True
GUT930,Western Europe,172,171.0,3065.216243113656,3,True
GUT930,Western Europe,191,2904.0,52054.900409368754,3,True
GUT930,Western Europe,203,30.0,537.7572356339748,3,True
GUT930,Western Europe,208,9.0,161.32717069019242,3,True
GUT930,Western Europe,216,39.0,699.0844063241672,3,True
GUT930,Western Europe,235,133.0,2384.0570779772884,3,True
GUT930,Western Europe,249,88.0,1577.4212245263261,3,True
GUT930,Western Europe,251,75.0,1344.393089084937,3,True
GUT930,Western Europe,258,112.0,2007.6270130335058,3,True
GUT930,Western Europe,273,87.0,1559.495983338527,3,True
GUT930,Western Europe,276,147.0,2635.0104546064763,3,True
GUT930,Western Europe,278,139.0,2491.608525104083,3,True
GUT930,Western Europe,282,137.0,2455.7580427284847,3,True
GUT930,Western Europe,295,111.0,1989.7017718457066,3,True
GUT930,Western Europe,303,28.0,501.90675325837645,3,True
GUT930,Western Europe,306,113.0,2025.552254221305,3,True
GUT930,Western Europe,359,90.0,1613.2717069019243,3,True
GUT930,Western Europe,364,32.0,573.6077180095731,3,True
GUT930,Western Europe,365,15413.0,276281.74242754845,3,True
GUT930,Western Europe,403,3744.0,67112.10300712005,3,True
GUT930,Western Europe,502,2724.0,48828.35699556491,3,True
GUT930,Western Europe,564,115.0,2061.402736596903,3,True
GUT930,Western Europe,565,136.0,2437.8328015406855,3,True
GUT930,Western Europe,567,92.0,1649.1221892775227,3,True
GUT930,Western Europe,572,182.0,3262.393896179447,3,True
GUT930,Western Europe,625,26.0,466.0562708827781,3,True
GUT930,Western Europe,627,5676.0,101743.66898194802,3,True
GUT930,Western Europe,642,151.0,2706.711419357673,3,True
GUT930,Western Europe,646,116.0,2079.3279777847024,3,True
GUT930,Western Europe,647,28.0,501.90675325837645,3,True
GUT930,Western Europe,652,22.0,394.35530613158153,3,True
GUT930,Western Europe,666,47.0,842.4863358265604,3,True
GUT930,Western Europe,671,36.0,645.3086827607697,3,True
GUT930,Western Europe,677,112.0,2007.6270130335058,3,True
GUT930,Western Europe,691,85.0,1523.6455009629285,3,True
GUT930,Western Europe,703,173.0,3101.0667254892546,3,True
GUT930,Western Europe,724,136.0,2437.8328015406855,3,True
GUT930,Western Europe,728,140.0,2509.5337662918823,3,True
GUT930,Western Europe,730,66.0,1183.0659183947446,3,True
GUT930,Western Europe,768,25.0,448.13102969497896,3,True
GUT930,Western Europe,771,99.0,1774.5988775921167,3,True
GUT930,Western Europe,773,28.0,501.90675325837645,3,True
GUT930,Western Europe,775,133.0,2384.0570779772884,3,True
GUT930,Western Europe,777,78.0,1398.1688126483343,3,True
GUT930,Western Europe,778,108.0,1935.9260482823092,3,True
GUT930,Western Europe,786,30.0,537.7572356339748,3,True
GUT930,Western Europe,792,121.0,2168.9541837236984,3,True
GUT930,Western Europe,793,150.0,2688.786178169874,3,True
GUT930,Western Europe,797,125.0,2240.6551484748948,3,True
GUT930,Western Europe,804,122.0,2186.8794249114976,3,True
GUT930,Western Europe,810,121.0,2168.9541837236984,3,True
GUT930,Western Europe,818,112.0,2007.6270130335058,3,True
GUT930,Western Europe,821,125.0,2240.6551484748948,3,True
GUT930,Western Europe,822,109.0,1953.8512894701084,3,True
GUT930,Western Europe,823,126.0,2258.580389662694,3,True
GUT930,Western Europe,825,80.0,1434.0192950239327,3,True
GUT930,Western Europe,828,132.0,2366.131836789489,3,True
GUT930,Western Europe,835,177.0,3172.767690240451,3,True
GUT930,Western Europe,885,126.0,2258.580389662694,3,True
GUT930,Western Europe,886,99.0,1774.5988775921167,3,True
GUT930,Western Europe,893,180.0,3226.5434138038486,3,True
GUT930,Western Europe,897,106.0,1900.0755659067108,3,True
GUT930,Western Europe,905,151.0,2706.711419357673,3,True
GUT930,Western Europe,906,113.0,2025.552254221305,3,True
GUT930,Western Europe,917,98.0,1756.6736364043177,3,True
GUT930,Western Europe,924,116.0,2079.3279777847024,3,True
GUT930,Western Europe,926,122.0,2186.8794249114976,3,True
GUT930,Western Europe,957,1488.0,26672.75888744515,3,True
GUT930,Western Europe,977,129.0,2312.3561132260916,3,True
GUT930,Western Europe,981,85.0,1523.6455009629285,3,True
GUT930,Western Europe,982,30.0,537.7572356339748,3,True
GUT930,Western Europe,1004,1663.0,29809.676095310002,3,True
GUT930,Western Europe,1014,11472.0,205638.36690643194,3,True
GUT930,Western Europe,1059,33.0,591.5329591973723,3,True
GUT930,Western Europe,1073,3285.0,58884.417301920235,3,True
GUT930,Western Europe,1346,298.0,5341.721873964149,3,True
GUT930,Western Europe,1347,49.0,878.3368182021588,3,True
GUT930,Western Europe,1348,95.0,1702.89791284092,3,True
GUT930,Western Europe,1349,450.0,8066.358534509622,3,True
GUT930,Western Europe,1350,446.0,7994.657569758425,3,True
GUT930,Western Europe,1351,285.0,5108.69373852276,3,True
GUT930,Western Europe,1352,218.0,3907.702578940217,3,True
GUT930,Western Europe,1353,175.0,3136.917207864853,3,True
GUT930,Western Europe,1354,164.0,2939.7395547990623,3,True
AXW291,Canada,191,344.0,8204.106184123897,3,True
AXW291,Canada,403,170.0,4054.3548002937864,3,True
AXW291,Canada,1004,97.0,2313.3671507558665,3,True
AXW291,Caribbean,403,715.0,41324.13661167259,8,False
AXW291,Central America,35,22.0,613.0760145697551,4,False
AXW291,Central America,37,184.0,5127.544849128861,4,False
AXW291,Central America,44,201.0,5601.285405841853,4,False
AXW291,Central America,78,85.0,2368.702783564963,4,False
AXW291,Central America,93,258.0,7189.709625408946,4,False
AXW291,Central America,116,188.0,5239.01321541427,4,False
AXW291,Central America,134,184.0,5127.544849128861,4,False
AXW291,Central America,135,171.0,4765.2726587012785,4,False
AXW291,Central America,172,191.0,5322.614490128328,4,False
AXW291,Central America,191,8496.0,236758.80999021087,4,False
AXW291,Central America,235,170.0,4737.405567129926,4,False
AXW291,Central America,249,188.0,5239.01321541427,4,False
AXW291,Central America,258,37.0,1031.0823881400427,4,False
AXW291,Central America,273,173.0,4821.006841843983,4,False
AXW291,Central America,276,164.0,4570.2030177018105,4,False
AXW291,Central America,278,220.0,6130.760145697551,4,False
AXW291,Central America,282,170.0,4737.405567129926,4,False
AXW291,Central America,295,39.0,1086.8165712827476,4,False
AXW291,Central America,403,5093.0,141927.0973728983,4,False
AXW291,Central America,564,173.0,4821.006841843983,4,False
AXW291,Central America,565,218.0,6075.025962554846,4,False
AXW291,Central America,567,209.0,5824.222138412673,4,False
AXW291,Central America,572,209.0,5824.222138412673,4,False
AXW291,Central America,625,21.0,585.2089229984026,4,False
AXW291,Central America,627,7636.0,212793.11123884772,4,False
AXW291,Central America,642,170.0,4737.405567129926,4,False
AXW291,Central America,703,173.0,4821.006841843983,4,False
AXW291,Central America,715,19.0,529.4747398556975,4,False
AXW291,Central America,724,50.0,1393.3545785676251,4,False
AXW291,Central America,771,187.0,5211.146123842918,4,False
AXW291,Central America,778,161.0,4486.601742987753,4,False
AXW291,Central America,786,21.0,585.2089229984026,4,False
AXW291,Central America,793,208.0,5796.3550468413205,4,False
AXW291,Central America,804,237.0,6604.500702410543,4,False
AXW291,Central America,810,150.0,4180.063735702875,4,False
AXW291,Central America,818,209.0,5824.222138412673,4,False
AXW291,Central America,821,180.0,5016.07648284345,4,False
AXW291,Central America,823,204.0,5684.886680555911,4,False
AXW291,Central America,825,150.0,4180.063735702875,4,False
AXW291,Central America,828,173.0,4821.006841843983,4,False
AXW291,Central America,835,215.0,5991.4246878407885,4,False
AXW291,Central America,858,18.0,501.60764828434503,4,False
AXW291,Central America,885,188.0,5239.01321541427,4,False
AXW291,Central America,906,150.0,4180.063735702875,4,False
AXW291,Central America,917,211.0,5879.956321555378,4,False
AXW291,Central America,924,182.0,5071.810665986156,4,False
AXW291,Central America,926,157.0,4375.133376702343,4,False
AXW291,Central America,957,611.0,17026.79295009638,4,False
AXW291,Central America,977,244.0,6799.5703434100105,4,False
AXW291,Central America,981,50.0,1393.3545785676251,4,False
